Name,Code,Market,Marcap
한올바이오파마,009420,KOSPI,999900000000
유니켐,011330,KOSPI,999900000000
대창,012800,KOSPI,999900000000
일성건설,013360,KOSPI,999900000000
까뮤이앤씨,013700,KOSPI,999900000000
보락,002760,KOSPI,999900000000
선도전기,007610,KOSPI,999900000000
씨아이테크,004920,KOSPI,999900000000
광동제약,009290,KOSPI,999900000000
갤럭시아에스엠,011420,KOSPI,999900000000
남성,004270,KOSPI,999900000000
KISCO홀딩스,001940,KOSPI,999900000000
태영건설,009410,KOSPI,999900000000
한국특강,007280,KOSPI,999900000000
한솔로지스틱스,009180,KOSPI,999900000000
삼양통상,002170,KOSPI,999900000000
SK텔레콤,017670,KOSPI,999900000000
진양폴리우레탄,010640,KOSPI,999900000000
미창석유공업,003650,KOSPI,999900000000
삼익THK,004380,KOSPI,999900000000
미원상사,002840,KOSPI,999900000000
서연,007860,KOSPI,999900000000
세우글로벌,013000,KOSPI,999900000000
현대모비스,012330,KOSPI,999900000000
KG케미칼,001390,KOSPI,999900000000
아진전자부품,009320,KOSPI,999900000000
현대해상,001450,KOSPI,999900000000
현대지에프홀딩스,005440,KOSPI,999900000000
한국전력공사,015760,KOSPI,999900000000
국도화학,007690,KOSPI,999900000000
녹십자,006280,KOSPI,999900000000
SIMPAC,009160,KOSPI,999900000000
윌비스,008600,KOSPI,999900000000
대창단조,015230,KOSPI,999900000000
사조산업,007160,KOSPI,999900000000
한익스프레스,014130,KOSPI,999900000000
사조동아원,008040,KOSPI,999900000000
경인전자,009140,KOSPI,999900000000
무림P&P,009580,KOSPI,999900000000
인디에프,014990,KOSPI,999900000000
디와이,013570,KOSPI,999900000000
방림,003610,KOSPI,999900000000
DKME,015590,KOSPI,999900000000
한솔케미칼,014680,KOSPI,999900000000
퍼스텍,010820,KOSPI,999900000000
동원산업,006040,KOSPI,999900000000
대덕,008060,KOSPI,999900000000
한성기업,003680,KOSPI,999900000000
이스타코,015020,KOSPI,999900000000
태림포장,011280,KOSPI,999900000000
아세아제지,002310,KOSPI,999900000000
화천기계,010660,KOSPI,999900000000
CJ씨푸드,011150,KOSPI,999900000000
SHD,001770,KOSPI,999900000000
조일알미늄,018470,KOSPI,999900000000
에스엘,005850,KOSPI,999900000000
영원무역홀딩스,009970,KOSPI,999900000000
더존비즈온,012510,KOSPI,999900000000
보령,003850,KOSPI,999900000000
이건산업,008250,KOSPI,999900000000
모나리자,012690,KOSPI,999900000000
대구백화점,006370,KOSPI,999900000000
우성,006980,KOSPI,999900000000
유성기업,002920,KOSPI,999900000000
한일철강,002220,KOSPI,999900000000
삼익악기,002450,KOSPI,999900000000
HS화성,002460,KOSPI,999900000000
DN오토모티브,007340,KOSPI,999900000000
보해양조,000890,KOSPI,999900000000
상상인증권,001290,KOSPI,999900000000
혜인,003010,KOSPI,999900000000
금강공업,014280,KOSPI,999900000000
플레이그램,009810,KOSPI,999900000000
율촌화학,008730,KOSPI,999900000000
신원,009270,KOSPI,999900000000
동방,004140,KOSPI,999900000000
한국쉘석유,002960,KOSPI,999900000000
부광약품,003000,KOSPI,999900000000
풍산홀딩스,005810,KOSPI,999900000000
부국증권,001270,KOSPI,999900000000
계양전기,012200,KOSPI,999900000000
한솔테크닉스,004710,KOSPI,999900000000
DB증권,016610,KOSPI,999900000000
한미사이언스,008930,KOSPI,999900000000
삼진제약,005500,KOSPI,999900000000
POSCO홀딩스,005490,KOSPI,999900000000
범양건영,002410,KOSPI,999900000000
파미셀,005690,KOSPI,999900000000
동국홀딩스,001230,KOSPI,999900000000
대원전선,006340,KOSPI,999900000000
이수화학,005950,KOSPI,999900000000
삼성증권,016360,KOSPI,999900000000
삼영무역,002810,KOSPI,999900000000
한양증권,001750,KOSPI,999900000000
금호석유화학,011780,KOSPI,999900000000
유안타증권,003470,KOSPI,999900000000
제일파마홀딩스,002620,KOSPI,999900000000
에이엔피,015260,KOSPI,999900000000
한창제지,009460,KOSPI,999900000000
넥센,005720,KOSPI,999900000000
삼성공조,006660,KOSPI,999900000000
세방전지,004490,KOSPI,999900000000
진원생명과학,011000,KOSPI,999900000000
참엔지니어링,009310,KOSPI,999900000000
한국무브넥스,010100,KOSPI,999900000000
코스모신소재,005070,KOSPI,999900000000
덕성,004830,KOSPI,999900000000
신영증권,001720,KOSPI,999900000000
유진증권,001200,KOSPI,999900000000
유화증권,003460,KOSPI,999900000000
한신기계공업,011700,KOSPI,999900000000
코스모화학,005420,KOSPI,999900000000
가온전선,000500,KOSPI,999900000000
S-Oil,010950,KOSPI,999900000000
한화에어로스페이스,012450,KOSPI,999900000000
삼화전자공업,011230,KOSPI,999900000000
현대제철,004020,KOSPI,999900000000
써니전자,004770,KOSPI,999900000000
현대비앤지스틸,004560,KOSPI,999900000000
사조오양,006090,KOSPI,999900000000
한화투자증권,003530,KOSPI,999900000000
삼화전기,009470,KOSPI,999900000000
SK증권,001510,KOSPI,999900000000
평화홀딩스,010770,KOSPI,999900000000
일신석재,007110,KOSPI,999900000000
KG스틸,016380,KOSPI,999900000000
아이에스동서,010780,KOSPI,999900000000
SH에너지화학,002360,KOSPI,999900000000
대한화섬,003830,KOSPI,999900000000
코리아써키트,007810,KOSPI,999900000000
신세계,004170,KOSPI,999900000000
OCI홀딩스,010060,KOSPI,999900000000
삼일제약,000520,KOSPI,999900000000
인스코비,006490,KOSPI,999900000000
일성아이에스,003120,KOSPI,999900000000
현대건설,000720,KOSPI,999900000000
TCC스틸,002710,KOSPI,999900000000
에이프로젠바이오로직스,003060,KOSPI,999900000000
F&F 홀딩스,007700,KOSPI,999900000000
아남전자,008700,KOSPI,999900000000
